instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,6,0.4,full_mip,—,,343,1105,1105,100.0,0.477,0.0,240.744,240.744,1.0,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.477,0.002,0.58,0.582,413.55,0.9488,8.19,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.477,0.001,0.699,0.7,343.83,1.1103,26.61,444.83,10.79,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.4,subgraph_mip,combined,1,343,1105,26,2.35,0.477,0.002,1.788,1.79,134.49,0.9488,8.19,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,1,343,1105,13,1.18,0.477,0.001,0.335,0.336,717.44,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,1,343,1105,36,3.26,0.477,0.013,1.725,1.738,138.48,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,diverse,1,343,1105,13,1.18,0.477,0.004,0.273,0.277,869.71,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.477,0.004,0.59,0.594,405.11,0.9488,8.19,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.477,0.006,3.238,3.244,74.21,1.1045,25.95,444.83,10.79,242,444.83,83.119,56.42,"[244.92, 242, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.4,subgraph_mip,combined,2,343,1105,30,2.71,0.477,0.009,1.471,1.48,162.7,0.9488,8.19,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,2,343,1105,15,1.36,0.477,0.005,1.425,1.43,168.36,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,2,343,1105,42,3.8,0.477,0.027,4.856,4.883,49.3,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,diverse,2,343,1105,26,2.35,0.477,0.005,0.877,0.882,272.84,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,5,343,1105,21,1.9,0.477,0.014,1.496,1.51,159.46,0.9488,8.19,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,5,343,1105,42,3.8,0.477,0.022,0.867,0.889,270.75,1.0954,24.91,408,1.62,244.92,408,56.151,45.37,"[244.92, 408, 350.63, 398.88, 352.92, 401.5]","[1, 2, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,combined,5,343,1105,62,5.61,0.477,0.034,0.701,0.735,327.6,0.9488,8.19,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,5,343,1105,21,1.9,0.477,0.013,1.922,1.935,124.44,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,5,343,1105,60,5.43,0.477,0.051,3.399,3.45,69.78,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,diverse,5,343,1105,65,5.88,0.477,0.007,1.405,1.412,170.55,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,10,343,1105,24,2.17,0.477,0.03,1.387,1.417,169.92,0.9488,8.19,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,10,343,1105,59,5.34,0.477,0.038,1.604,1.642,146.58,1.0954,24.91,408,1.62,244.92,408,56.151,45.37,"[244.92, 408, 350.63, 398.88, 352.92, 401.5]","[1, 2, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,combined,10,343,1105,82,7.42,0.477,0.068,2.164,2.232,107.85,0.9488,8.19,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,10,343,1105,24,2.17,0.477,0.03,1.038,1.068,225.39,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,10,343,1105,68,6.15,0.477,0.107,2.402,2.509,95.95,0.8973,2.32,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,diverse,10,343,1105,126,11.4,0.477,0.011,2.307,2.317,103.89,0.8908,1.58,408,1.62,339.12,408,22.82,19.16,"[339.12, 408, 354.92, 350.63, 343.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,20,343,1105,35,3.17,0.477,0.058,1.105,1.163,207.08,0.8789,0.22,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,20,343,1105,74,6.7,0.477,0.147,1.685,1.832,131.4,1.0066,14.78,408,1.62,304.68,408,35.728,28.74,"[339.12, 408, 350.63, 304.68, 352.92, 401.5]","[2, 2, 2, 3, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,combined,20,343,1105,107,9.68,0.477,0.204,1.627,1.831,131.47,0.8789,0.22,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,20,343,1105,47,4.25,0.477,0.085,1.164,1.249,192.7,0.8856,0.99,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,20,343,1105,78,7.06,0.477,0.249,2.37,2.619,91.91,0.8789,0.22,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,diverse,20,343,1105,238,21.54,0.477,0.016,5.492,5.508,43.71,0.8908,1.58,408,1.62,339.12,408,22.82,19.16,"[339.12, 408, 354.92, 350.63, 343.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,50,343,1105,54,4.89,0.477,0.159,1.507,1.666,144.53,0.8789,0.22,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,50,343,1105,140,12.67,0.477,0.212,3.458,3.669,65.61,1.0063,14.75,408,1.62,304.68,408,35.728,28.74,"[339.12, 408, 350.63, 304.68, 401.5, 352.92]","[2, 2, 2, 3, 2, 2]",13
assembly_1,6,0.4,subgraph_mip,combined,50,343,1105,188,17.01,0.477,0.338,5.808,6.147,39.17,0.8789,0.22,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,50,343,1105,56,5.07,0.477,0.161,1.927,2.089,115.25,0.8856,0.99,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,50,343,1105,112,10.14,0.477,0.972,3.669,4.641,51.87,0.8789,0.22,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,diverse,50,343,1105,506,45.79,0.477,0.03,57.251,57.281,4.2,0.8819,0.56,408,1.62,244.92,408,55.82,45.37,"[339.12, 244.92, 408, 376.48, 386.83, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,100,343,1105,78,7.06,0.477,0.258,2.203,2.462,97.8,0.8789,0.22,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,100,343,1105,202,18.28,0.477,0.401,4.825,5.226,46.07,0.9859,12.42,408,1.62,329.7,408,25.754,21.78,"[339.12, 408, 354.92, 350.63, 329.7, 374.48]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,combined,100,343,1105,262,23.71,0.477,0.777,9.873,10.65,22.6,0.8789,0.22,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,100,343,1105,77,6.97,0.477,0.349,1.784,2.133,112.85,0.8856,0.99,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,100,343,1105,155,14.03,0.477,1.142,10.687,11.83,20.35,0.8789,0.22,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,diverse,100,343,1105,742,67.15,0.477,0.08,30.755,30.835,7.81,0.8799,0.34,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,200,343,1105,95,8.6,0.477,0.686,1.909,2.595,92.77,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,200,343,1105,254,22.99,0.477,0.661,7.642,8.303,28.99,0.9859,12.42,408,1.62,329.7,408,25.754,21.78,"[339.12, 408, 354.92, 350.63, 329.7, 374.48]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,combined,200,343,1105,327,29.59,0.477,1.49,8.19,9.68,24.87,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,200,343,1105,110,9.95,0.477,0.755,8.07,8.825,27.28,0.8856,0.99,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,200,343,1105,222,20.09,0.477,2.187,27.555,29.742,8.09,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,diverse,200,343,1105,907,82.08,0.477,0.145,253.464,253.609,0.95,0.8799,0.34,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,500,343,1105,108,9.77,0.477,1.57,2.121,3.691,65.22,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,500,343,1105,395,35.75,0.477,1.746,25.444,27.19,8.85,0.9761,11.3,408,1.62,244.92,408,55.82,45.37,"[339.12, 244.92, 408, 376.48, 386.83, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,combined,500,343,1105,451,40.81,0.477,2.91,34.542,37.452,6.43,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,500,343,1105,137,12.4,0.477,1.414,8.617,10.032,24.0,0.8856,0.99,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,500,343,1105,268,24.25,0.477,5.569,26.9,32.468,7.41,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,diverse,500,343,1105,1045,94.57,0.477,0.696,118.815,119.511,2.01,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,1000,343,1105,142,12.85,0.477,3.649,5.426,9.075,26.53,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,1000,343,1105,471,42.62,0.477,4.299,25.204,29.504,8.16,0.9761,11.3,408,1.62,244.92,408,55.82,45.37,"[244.92, 339.12, 408, 376.48, 386.83, 401.5]","[1, 2, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,combined,1000,343,1105,546,49.41,0.477,7.247,46.93,54.178,4.44,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,1000,343,1105,165,14.93,0.477,3.693,7.274,10.966,21.95,0.8856,0.99,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,1000,343,1105,328,29.68,0.477,11.496,25.728,37.224,6.47,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,diverse,1000,343,1105,1100,99.55,0.477,0.875,217.763,218.638,1.1,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,edge_weight,2000,343,1105,185,16.74,0.477,6.865,7.674,14.539,16.56,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,time_balanced_weight,2000,343,1105,617,55.84,0.477,8.449,92.229,100.678,2.39,0.9757,11.26,408,1.62,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,combined,2000,343,1105,666,60.27,0.477,15.535,102.18,117.716,2.05,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.4,subgraph_mip,blended,2000,343,1105,191,17.29,0.477,8.878,7.272,16.15,14.91,0.8856,0.99,408,1.62,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.4,subgraph_mip,blended_union,2000,343,1105,423,38.28,0.477,28.851,33.427,62.278,3.87,0.877,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
