instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,6,0.85,full_mip,—,,343,1105,1105,100.0,0.417,0.0,829.899,829.899,1.0,0.917,0.0,401.5,0.0,332,401.5,26.232,19.33,"[339.12, 352.92, 342.48, 332, 388.83, 401.5]","[2, 2, 2, 2, 3, 2]",13
assembly_1,6,0.85,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.417,0.002,0.396,0.398,2085.75,1.0791,17.68,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.85,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.417,0.001,1.933,1.934,429.17,1.0506,14.57,444.83,10.79,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.85,subgraph_mip,combined,1,343,1105,26,2.35,0.417,0.002,1.519,1.521,545.59,1.0506,14.57,444.83,10.79,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.85,subgraph_mip,blended,1,343,1105,13,1.18,0.417,0.001,0.228,0.229,3625.06,0.9795,6.82,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.85,subgraph_mip,blended_union,1,343,1105,36,3.26,0.417,0.013,0.538,0.551,1507.04,0.9334,1.79,408,1.62,339.12,408,23.512,19.16,"[339.12, 408, 345.4, 350.63, 345.5, 368.2]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.85,subgraph_mip,diverse,1,343,1105,13,1.18,0.417,0.004,0.197,0.201,4127.06,0.9795,6.82,401.5,0.0,336.2,401.5,20.212,18.17,"[350.63, 401.5, 336.2, 354.92, 352.92, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.85,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.417,0.004,0.893,0.897,925.42,1.0791,17.68,484.48,20.67,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.85,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.417,0.005,2.61,2.615,317.32,1.0492,14.42,444.83,10.79,242,444.83,83.119,56.42,"[244.92, 242, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.85,subgraph_mip,combined,2,343,1105,30,2.71,0.417,0.016,1.046,1.062,781.5,1.0492,14.42,444.83,10.79,242,444.83,83.119,56.42,"[244.92, 242, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
