instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,6,0.15,full_mip,—,,343,1105,1105,100.0,0.471,0.0,57.526,57.526,1.0,0.8512,0.0,408,0.0,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.15,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.471,0.001,0.64,0.642,89.64,0.8764,2.96,484.48,18.75,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.15,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.471,0.001,0.385,0.386,149.2,1.1435,34.34,444.83,9.03,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.15,subgraph_mip,combined,1,343,1105,26,2.35,0.471,0.004,1.737,1.74,33.05,0.8764,2.96,484.48,18.75,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.15,subgraph_mip,blended,1,343,1105,13,1.18,0.471,0.002,0.958,0.96,59.95,0.8607,1.12,408,0.0,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.15,subgraph_mip,blended_union,1,343,1105,36,3.26,0.471,0.026,2.861,2.887,19.92,0.8682,2.0,420.13,2.97,260.2,420.13,52.519,44.49,"[339.12, 408, 354.92, 374.48, 420.13, 260.2]","[2, 2, 2, 3, 2, 2]",13
assembly_1,6,0.15,subgraph_mip,diverse,1,343,1105,13,1.18,0.471,0.009,0.88,0.888,64.75,0.8607,1.12,408,0.0,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.15,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.471,0.009,0.51,0.519,110.89,0.8764,2.96,484.48,18.75,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.15,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.471,0.008,2.346,2.355,24.43,1.1353,33.38,444.83,9.03,242,444.83,83.119,56.42,"[244.92, 242, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.15,subgraph_mip,combined,2,343,1105,30,2.71,0.471,0.008,1.706,1.714,33.57,0.8764,2.96,484.48,18.75,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
