instance,num_phases,w_balanced,strategy,weight_attr,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,digraph_build_s,build_s,solve_s,elapsed_s,speedup_vs_full,objective,obj_vs_full_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total
assembly_1,6,0.3,full_mip,—,,343,1105,1105,100.0,0.407,0.0,257.042,257.042,1.0,0.8678,0.0,408,0.0,244.92,408,55.757,45.37,"[339.12, 244.92, 408, 384, 379.31, 401.5]","[2, 1, 2, 3, 3, 2]",13
assembly_1,6,0.3,subgraph_mip,edge_weight,1,343,1105,13,1.18,0.407,0.005,1.24,1.245,206.41,0.9198,6.0,484.48,18.75,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.3,subgraph_mip,time_balanced_weight,1,343,1105,13,1.18,0.407,0.002,0.615,0.617,416.3,1.1236,29.48,444.83,9.03,242,444.83,83.119,56.42,"[242, 244.92, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.3,subgraph_mip,combined,1,343,1105,26,2.35,0.407,0.005,2.145,2.15,119.56,0.9198,6.0,484.48,18.75,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.3,subgraph_mip,blended,1,343,1105,13,1.18,0.407,0.002,0.328,0.33,779.86,0.8757,0.91,408,0.0,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.3,subgraph_mip,blended_union,1,343,1105,36,3.26,0.407,0.025,4.899,4.924,52.2,0.8868,2.19,420.13,2.97,260.2,420.13,52.519,44.49,"[339.12, 408, 354.92, 374.48, 420.13, 260.2]","[2, 2, 2, 3, 2, 2]",13
assembly_1,6,0.3,subgraph_mip,diverse,1,343,1105,13,1.18,0.407,0.01,0.658,0.667,385.12,0.8757,0.91,408,0.0,339.12,408,22.682,19.16,"[339.12, 352.92, 408, 350.63, 345.5, 360.68]","[2, 2, 2, 2, 2, 3]",13
assembly_1,6,0.3,subgraph_mip,edge_weight,2,343,1105,15,1.36,0.407,0.014,0.974,0.988,260.18,0.9198,6.0,484.48,18.75,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
assembly_1,6,0.3,subgraph_mip,time_balanced_weight,2,343,1105,15,1.36,0.407,0.021,2.697,2.718,94.58,1.1168,28.7,444.83,9.03,242,444.83,83.119,56.42,"[244.92, 242, 410.92, 444.83, 412.68, 401.5]","[1, 1, 2, 3, 4, 2]",13
assembly_1,6,0.3,subgraph_mip,combined,2,343,1105,30,2.71,0.407,0.025,3.165,3.191,80.56,0.9198,6.0,484.48,18.75,244.92,484.48,86.653,66.64,"[339.12, 244.92, 408, 484.48, 420.13, 260.2]","[2, 1, 2, 4, 2, 2]",13
