instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,2,0.0,full_ref,,343,1105,1105,100.0,,0.231,0.0,0.298,0.298,0.298,1.0,0.8329,0.0,,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[2156.85, 0.0]",[13],13,full_ref
assembly_1,2,0.0,bl_union,1,343,1105,31,2.81,31,0.231,0.016,0.007,0.023,0.298,12.78,0.8329,-0.0,,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[0.0, 2156.85]","[0, 13]",13,
assembly_1,2,0.0,bl_union,2,343,1105,36,3.26,5,0.231,0.017,0.014,0.031,0.298,9.66,0.8329,-0.0,0.0,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[2156.85, 0.0]",[13],13,
assembly_1,2,0.0,bl_union,3,343,1105,42,3.8,6,0.231,0.029,0.014,0.044,0.298,6.85,0.8329,0.0,-0.0,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[0.0, 2156.85]","[0, 13]",13,
assembly_1,2,0.0,bl_union,4,343,1105,45,4.07,3,0.231,0.06,0.009,0.069,0.298,4.32,0.8329,-0.0,0.0,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[2156.85, 0.0]",[13],13,
assembly_1,2,0.0,bl_union,6,343,1105,52,4.71,7,0.231,0.061,0.021,0.082,0.298,3.65,0.8329,0.0,-0.0,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[2156.85, 0.0]",[13],13,
assembly_1,2,0.0,bl_union,8,343,1105,61,5.52,9,0.231,0.077,0.011,0.087,0.298,3.41,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[2156.85, 0.0]",[13],13,
assembly_1,2,0.0,bl_union,12,343,1105,71,6.43,10,0.231,0.146,0.027,0.172,0.298,1.73,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[2156.85, 0.0]",[13],13,
assembly_1,2,0.0,bl_union,16,343,1105,82,7.42,11,0.231,0.15,0.027,0.177,0.298,1.68,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[2156.85, 0.0]",[13],13,
assembly_1,2,0.0,bl_union,24,343,1105,93,8.42,11,0.231,0.165,0.032,0.197,0.298,1.52,0.8329,0.0,0.0,2156.85,0.0,0.0,2156.85,1078.425,200.0,"[2156.85, 0.0]",[13],13,
