instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,2,0.6,full_ref,,343,1105,1105,100.0,,0.289,0.0,2.777,2.777,2.777,1.0,0.8407,0.0,,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,full_ref
assembly_1,2,0.6,bl_union,1,343,1105,31,2.81,31,0.289,0.023,0.045,0.068,2.777,41.09,0.8407,0.0,,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,2,343,1105,36,3.26,5,0.289,0.016,0.108,0.124,2.777,22.34,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,3,343,1105,42,3.8,6,0.289,0.046,0.103,0.149,2.777,18.61,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,4,343,1105,45,4.07,3,0.289,0.045,0.049,0.094,2.777,29.67,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,6,343,1105,52,4.71,7,0.289,0.073,0.091,0.164,2.777,16.96,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,8,343,1105,61,5.52,9,0.289,0.069,0.182,0.251,2.777,11.05,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,12,343,1105,71,6.43,10,0.289,0.143,0.242,0.385,2.777,7.21,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,16,343,1105,82,7.42,11,0.289,0.121,0.36,0.481,2.777,5.77,0.8407,0.0,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,24,343,1105,93,8.42,11,0.289,0.181,0.411,0.592,2.777,4.69,0.8407,-0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,32,343,1105,109,9.86,16,0.289,0.19,0.433,0.623,2.777,4.46,0.8407,-0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,bl_union,48,343,1105,117,10.59,8,0.289,0.358,0.535,0.894,2.777,3.11,0.8407,0.0,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,stop_perc_graph
assembly_1,2,0.6,diverse,1,343,1105,13,1.18,13,0.289,0.003,0.005,0.008,2.777,333.7,0.8407,0.0,,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,diverse,2,343,1105,26,2.35,13,0.289,0.004,0.027,0.03,2.777,92.1,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,diverse,3,343,1105,39,3.53,13,0.289,0.004,0.031,0.035,2.777,78.47,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,diverse,4,343,1105,52,4.71,13,0.289,0.005,0.064,0.069,2.777,40.41,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,diverse,6,343,1105,78,7.06,26,0.289,0.005,0.112,0.117,2.777,23.65,0.8407,-0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,diverse,8,343,1105,102,9.23,24,0.289,0.007,0.115,0.122,2.777,22.84,0.8407,0.0,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,diverse,12,343,1105,150,13.57,48,0.289,0.008,0.131,0.139,2.777,20.04,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,stop_perc_graph
assembly_1,2,0.6,adaptive,1,343,1105,31,2.81,31,0.289,0.009,0.037,0.046,2.777,60.54,0.8407,0.0,,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,2,343,1105,36,3.26,5,0.289,0.019,0.106,0.125,2.777,22.24,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,3,343,1105,42,3.8,6,0.289,0.026,0.122,0.148,2.777,18.78,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,4,343,1105,45,4.07,3,0.289,0.042,0.047,0.089,2.777,31.34,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,6,343,1105,52,4.71,7,0.289,0.058,0.093,0.151,2.777,18.41,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,8,343,1105,61,5.52,9,0.289,0.06,0.123,0.183,2.777,15.18,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,12,343,1105,71,6.43,10,0.289,0.107,0.273,0.38,2.777,7.3,0.8407,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,16,343,1105,82,7.42,11,0.289,0.114,0.356,0.47,2.777,5.91,0.8407,0.0,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,24,343,1105,93,8.42,11,0.289,0.186,0.361,0.547,2.777,5.08,0.8407,-0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,32,343,1105,109,9.86,16,0.289,0.297,0.527,0.824,2.777,3.37,0.8407,-0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.6,adaptive,48,343,1105,243,21.99,134,0.289,0.245,0.285,0.53,2.777,5.24,0.8407,0.0,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,stop_perc_graph
