instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,2,0.4,full_ref,,343,1105,1105,100.0,,0.302,0.0,1.703,1.703,1.703,1.0,0.8392,0.0,,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,full_ref
assembly_1,2,0.4,bl_union,1,343,1105,31,2.81,31,0.302,0.009,0.02,0.029,1.703,59.31,0.8392,-0.0,,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,2,343,1105,36,3.26,5,0.302,0.015,0.065,0.08,1.703,21.36,0.8392,0.0,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,3,343,1105,42,3.8,6,0.302,0.022,0.154,0.176,1.703,9.7,0.8392,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,4,343,1105,45,4.07,3,0.302,0.044,0.105,0.149,1.703,11.44,0.8392,0.0,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,6,343,1105,52,4.71,7,0.302,0.081,0.097,0.178,1.703,9.57,0.8392,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,8,343,1105,61,5.52,9,0.302,0.075,0.171,0.246,1.703,6.92,0.8392,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,12,343,1105,71,6.43,10,0.302,0.102,0.271,0.372,1.703,4.57,0.8392,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,16,343,1105,82,7.42,11,0.302,0.146,0.45,0.596,1.703,2.86,0.8392,0.0,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,24,343,1105,93,8.42,11,0.302,0.217,0.474,0.691,1.703,2.46,0.8392,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,32,343,1105,109,9.86,16,0.302,0.247,0.481,0.727,1.703,2.34,0.8392,0.0,-0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
assembly_1,2,0.4,bl_union,48,343,1105,117,10.59,8,0.302,0.363,0.355,0.717,1.703,2.37,0.8392,0.0,0.0,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,stop_perc_graph
assembly_1,2,0.4,diverse,1,343,1105,13,1.18,13,0.302,0.003,0.005,0.008,1.703,208.97,0.8392,0.0,,1092.52,0.0,1064.33,1092.52,14.095,2.61,"[1092.52, 1064.33]","[6, 7]",13,
