instance,num_phases,w_balanced,method,k,digraph_nodes,digraph_edges,subgraph_edges,subgraph_pct,d_edges,digraph_build_s,build_s,solve_s,elapsed_s,full_solve_s,speedup_vs_full,objective,obj_vs_full_pct,d_obj_pct,alpha_abs,vs_full_pct,phase_time_min,phase_time_max,phase_time_std,imbalance_pct,abs_time_per_phase,ops_per_phase,n_ops_total,stop_reason
assembly_1,2,0.2,full_ref,,343,1105,1105,100.0,,0.296,0.0,2.028,2.028,2.028,1.0,0.8366,0.0,,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,full_ref
assembly_1,2,0.2,bl_union,1,343,1105,31,2.81,31,0.296,0.016,0.025,0.041,2.028,49.12,0.8366,0.0,,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,
assembly_1,2,0.2,bl_union,2,343,1105,36,3.26,5,0.296,0.016,0.102,0.119,2.028,17.07,0.8366,0.0,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,
assembly_1,2,0.2,bl_union,3,343,1105,42,3.8,6,0.296,0.025,0.056,0.082,2.028,24.79,0.8366,0.0,-0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,
assembly_1,2,0.2,bl_union,4,343,1105,45,4.07,3,0.296,0.042,0.27,0.312,2.028,6.5,0.8366,0.0,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,
assembly_1,2,0.2,bl_union,6,343,1105,52,4.71,7,0.296,0.042,0.126,0.168,2.028,12.07,0.8366,0.0,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,
assembly_1,2,0.2,bl_union,8,343,1105,61,5.52,9,0.296,0.077,0.242,0.319,2.028,6.36,0.8366,0.0,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,
assembly_1,2,0.2,bl_union,12,343,1105,71,6.43,10,0.296,0.13,0.211,0.341,2.028,5.94,0.8366,0.0,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,
assembly_1,2,0.2,bl_union,16,343,1105,82,7.42,11,0.296,0.191,0.316,0.507,2.028,4.0,0.8366,0.0,0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,
assembly_1,2,0.2,bl_union,24,343,1105,93,8.42,11,0.296,0.206,0.309,0.515,2.028,3.94,0.8366,0.0,-0.0,1102.04,0.0,1054.81,1102.04,23.615,4.38,"[1102.04, 1054.81]","[6, 7]",13,
